ID vente,Date,Magasin,Articles,Quantité vendue,Prix unitaire,Ville
a2793016-0920-4950-8aed-ce5b5c8e8efe,2024-11-27,Alimentation D4,Yogurt,286.0,81.29,Edmonton
39da2422-1e19-445d-a652-71e120277f91,2024-06-01,Alimentation D4,Cereal,198.0,93.54,Victoria
ef5ab7f6-c9b7-41cd-91e1-1501d83e125b,2024-05-23,Alimentation D4,Rice,196.0,23.98,Victoria
94cf5c5e-3230-45b7-8587-a78506b487b8,2023-08-29,Supermarché J0,Milk,235.0,174.04,Winnipeg
b33355b3-d388-40d8-b005-77d96b3d61d1,2023-05-02,Magasin F6,Tomatoes,239.0,15.43,Toronto
40da474d-7f30-40a5-8342-a92c38aa9063,2024-03-12,Épicerie I9,Ground Beef,270.0,129.37,Edmonton
6c2d73e6-3dae-47cd-a655-e8ec2b6217ce,2024-06-01,Supermarché A1,Bananas,171.0,165.37,Montreal
955f0a67-5f39-4bdb-9b37-49c54a50c579,2023-12-23,Centre E5,Orange Juice,370.0,13.38,Calgary
150225ca-76c2-418e-98da-d5a327695bf8,2023-08-23,Boutique G7,Ground Beef,313.0,85.62,Calgary
af72ac26-240f-46e6-8e06-8c4b5ec40ab2,2023-10-30,Épicerie I9,Ice Cream,371.0,68.03,Halifax
99aaa46d-6bca-4dfd-99eb-4194d0f278df,2024-07-07,Boutique G7,Cheese,200.0,118.19,Winnipeg
8a75eebb-6ea4-4c30-bbf5-6202f89fc700,2024-11-30,Alimentation D4,Chicken Breast,164.0,37.2,Ottawa
43560ed1-d373-48db-9cc1-f6f32c4797cc,2024-03-26,Épicerie I9,Milk,355.0,33.79,Calgary
252395b1-e9c1-47f3-a4b8-49369000b0f2,2023-08-18,Épicerie B2,Potatoes,255.0,13.77,Winnipeg
50752291-2ca1-4e88-ba90-13b054f1fded,2024-07-14,Alimentation D4,Apples,132.0,107.03,Ottawa
4a72f351-ae47-4e66-bc5b-6ed04c659129,2023-07-04,Supermarché A1,Tomatoes,233.0,181.94,Halifax
e801fc03-142e-4320-b989-e260440cf564,2023-06-08,Supermarché J0,Cheese,265.0,147.48,Victoria
696db282-07f5-4cd9-ada5-7e78f3a50071,2023-04-18,Supermarché A1,Bread,278.0,82.19,Montreal
0d5e047a-9086-4b62-aa39-8676c1f28ce6,2023-03-28,Épicerie I9,Ground Beef,347.0,153.35,Montreal
783b6493-34c2-41b7-a475-a8a88dc8a3f0,2024-08-23,Supermarché A1,Cereal,165.0,153.74,Halifax
b7834a5b-556e-4ceb-ba01-a94528ab2363,2024-02-26,Épicerie I9,Rice,191.0,110.83,Quebec City
669dfc22-3f9d-4b9d-b954-554e0f1d84b4,2025-01-28,Supermarché J0,Eggs,312.0,178.23,Victoria
581e8c0f-139a-474f-943a-4d0ab8d63f4e,2024-09-02,Supermarché J0,Yogurt,244.0,161.27,Victoria
6d4fbf04-67fc-4bef-9663-8d44c7f3adcb,2024-05-02,Épicerie I9,Frozen Pizza,263.0,72.3,Ottawa
26b8c7c9-97aa-4390-93d5-f2317230bdc8,2024-12-18,Boutique G7,Yogurt,166.0,129.05,Winnipeg
c547caf6-e562-46ba-ae0e-98a3ab7db956,2023-12-24,Épicerie I9,Chicken Breast,151.0,48.16,Halifax
b58d8628-ba99-433b-bd7e-f865ac59e8b0,2023-04-19,Marché H8,Potatoes,256.0,150.17,Montreal
7cf06029-1fb3-43e4-afb2-ddef373c3399,2024-03-29,Alimentation D4,Eggs,215.0,99.31,Ottawa
49fda97d-e51b-4e7b-97e1-2dca0a2c12b9,2023-05-01,Boutique G7,Ground Beef,269.0,155.13,Ottawa
f9d39f8d-95f8-4bb3-b733-81a6f5c33743,2023-04-21,Alimentation D4,Bread,361.0,83.99,Calgary
e93eb0c0-6941-4de0-a5c4-8a082faa93b5,2023-12-01,Alimentation D4,Coffee,216.0,103.06,Quebec City
30a5a290-93ac-421a-81ab-d1efafdbfda4,2023-04-02,Marché C3,Peanut Butter,292.0,119.72,Quebec City
dcaf665d-0f60-4722-a8ba-fe499fc27381,2024-06-10,Centre E5,Cheese,219.0,89.73,Edmonton
30fae220-de5c-4871-a710-9ba3b3a057f7,2023-02-08,Marché C3,Bananas,363.0,66.16,Winnipeg
9b0f984c-59ec-41a9-9f09-e28bd00233d1,2023-07-29,Boutique G7,Ice Cream,205.0,63.58,Montreal
b72eb57f-d405-475f-8304-48285f649fa6,2024-07-08,Boutique G7,Eggs,275.0,144.11,Toronto
de62f33b-d2ba-477e-b711-395646dbeead,2023-06-09,Épicerie I9,Peanut Butter,233.0,136.1,Edmonton
06a0c6e6-a7af-4b1e-84dd-393c3714cb69,2023-04-25,Supermarché J0,Yogurt,344.0,156.08,Ottawa
24356958-c626-4d05-9979-58f535b779da,2023-02-02,Centre E5,Apples,187.0,59.71,Vancouver
8b5d728d-1d58-4d3b-b416-b25c50e0fa0d,2024-06-18,Supermarché J0,Eggs,295.0,133.91,Ottawa
df009d70-6760-49fc-82ce-981bcc83dcd5,2025-01-11,Centre E5,Peanut Butter,274.0,119.92,Ottawa
30978c9a-1562-46b6-8e46-444b9c5ac157,2024-01-01,Supermarché A1,Frozen Pizza,326.0,76.28,Calgary
59f8ba8a-915e-4371-ba49-c2483add4196,2023-10-31,Centre E5,Coffee,339.0,88.22,Ottawa
35c08548-2e0f-435e-9a76-cb656cbfc43f,2024-01-10,Supermarché A1,Apples,379.0,137.25,Edmonton
ac650f60-f1ea-42d4-b6d9-2096bf593d4a,2024-01-03,Supermarché A1,Pasta,336.0,180.16,Halifax
3d8c590a-ef91-438e-b8ce-09aeef8937c7,2023-10-30,Marché C3,Rice,373.0,33.75,Halifax
6d0db324-fc7d-4171-b5e6-40c1428dad8d,2024-04-01,Supermarché A1,Orange Juice,289.0,48.79,Winnipeg
a2e1bf1c-dcfb-4ec7-8101-17e35bccd33d,2024-12-04,Marché C3,Bread,220.0,84.73,Ottawa
71be36d5-d8ee-44e8-86ca-9171d1058a9a,2024-01-29,Marché C3,Potatoes,233.0,52.91,Vancouver
9e8dc981-c710-4b79-9572-8360a1bb3fd3,2024-04-29,Supermarché A1,Tea,131.0,137.99,Victoria
954aeca9-0e68-4f14-acfc-652ccde30f07,2023-03-02,Marché H8,Milk,252.0,22.08,Victoria
91ba0e28-3f36-432e-a609-798b384cc721,2023-11-05,Boutique G7,Pasta,180.0,79.13,Vancouver
688c33ae-57c5-4b6a-a3ef-c6cc91c8fe89,2024-08-13,Supermarché A1,Chicken Breast,289.0,27.19,Ottawa
18377ed1-6325-4b17-a966-83492b59aec1,2025-01-17,Marché C3,Tomatoes,345.0,15.31,Montreal
0830d6d8-301f-48a5-b322-7da777c7729d,2023-12-16,Supermarché J0,Pasta,309.0,37.71,Vancouver
b248a773-aca8-427a-aa0c-8cf08b6ef309,2023-05-17,Magasin F6,Apples,254.0,71.54,Toronto
8aa7c9da-79f6-48cf-b99c-fee21923b2c2,2023-02-04,Boutique G7,Milk,193.0,107.68,Montreal
4a9be415-73d5-4662-9e47-142978cb6651,2023-06-15,Boutique G7,Tea,253.0,94.14,Toronto
3bb9a269-41fd-41c1-8b95-0d121616ba6e,2023-04-02,Magasin F6,Potatoes,267.0,61.74,Vancouver
07175d17-dbad-432e-b4cd-309802c67ce5,2024-05-21,Marché H8,Bananas,283.0,94.08,Calgary
6c87eba8-6a4f-4ec8-a516-2239d9aeba2d,2023-08-15,Magasin F6,Chicken Breast,354.0,146.08,Halifax
06b88e7e-2ffa-4151-ba2a-1b0f1774af46,2024-01-13,Alimentation D4,Potatoes,299.0,111.74,Halifax
948bb7e9-c283-4968-bf95-415b07db1862,2024-09-09,Épicerie B2,Peanut Butter,229.0,49.88,Quebec City
add2cf80-353f-4cd3-9a09-95258f396b08,2024-09-13,Boutique G7,Frozen Pizza,318.0,78.69,Ottawa
5b08223b-0bdb-41f4-ba69-2911a3ef3568,2024-02-19,Épicerie I9,Tomatoes,302.0,123.91,Montreal
05a48b05-7661-4861-9147-27b215a2f28b,2023-07-31,Supermarché A1,Apples,346.0,104.83,Quebec City
5336d839-c99b-4b3d-855e-80a299a30b7b,2024-10-09,Marché H8,Apples,217.0,146.25,Toronto
f3da6de3-f118-414c-a92b-7089ae8247a1,2023-09-02,Épicerie B2,Pasta,178.0,45.12,Calgary
71d47c40-5753-4d3d-bfd7-48eadd160386,2024-08-20,Centre E5,Chicken Breast,317.0,71.87,Calgary
a00f462b-637c-408f-b48f-a565566ffc92,2023-07-02,Boutique G7,Chicken Breast,182.0,36.29,Quebec City
c002afcd-9ae0-4d7d-b66e-51d5bfe646d6,2023-06-24,Supermarché J0,Bread,136.0,48.46,Ottawa
3a0fb60b-8b9e-4c7a-8c46-8d571d0a42a5,2024-09-19,Magasin F6,Cereal,212.0,164.44,Victoria
63bf30b1-2bfc-4f23-80a8-6ca5f82e5cc8,2023-08-19,Épicerie I9,Tea,123.0,42.43,Quebec City
4d6e761d-a59b-48b8-95b5-fac446974b61,2024-09-02,Alimentation D4,Frozen Pizza,226.0,54.34,Calgary
c509a3c8-e467-4717-b0c1-d23f888f2b0b,2023-03-08,Marché C3,Yogurt,359.0,60.34,Halifax
7b4cd083-a25a-4f37-af06-13e479b78818,2023-05-19,Marché H8,Cheese,293.0,48.24,Edmonton
afe20759-fc22-4e5a-8cbc-52a095c8bc77,2025-01-11,Centre E5,Tomatoes,182.0,180.17,Edmonton
08837d44-8b79-4999-b341-37fe91aff6bb,2024-10-05,Magasin F6,Orange Juice,258.0,145.63,Montreal
2a97a655-c568-44b9-aa55-614f28a3c133,2024-09-16,Marché C3,Cheese,203.0,152.37,Toronto
1966a1d9-7039-4b8e-90e4-2ff2f21ad105,2023-03-28,Supermarché A1,Cereal,353.0,62.03,Calgary
880ef6d6-11a2-4416-8c7c-92d31a76ca37,2024-05-29,Alimentation D4,Frozen Pizza,294.0,51.41,Toronto
2e220aef-6907-40d1-8329-5c429b126770,2023-06-17,Centre E5,Potatoes,189.0,111.66,Halifax
28891104-f08e-4925-814b-759cbd20f0b1,2023-08-30,Supermarché A1,Coffee,318.0,144.96,Winnipeg
d424aa25-892d-401a-a1b7-546a21f28332,2024-11-22,Alimentation D4,Ice Cream,145.0,181.12,Halifax
d683214e-3913-4dbd-aaf8-0312f5045039,2023-03-23,Marché C3,Tea,199.0,19.45,Edmonton
aa0c9279-4c3a-4fba-bdbe-3df9f370f31c,2023-08-03,Magasin F6,Bread,315.0,149.46,Winnipeg
828cc220-e2fe-4538-b61c-283f0c761cd9,2024-02-26,Boutique G7,Bananas,363.0,133.66,Montreal
f8ea72fd-dd09-4545-8782-cf0639b56dfa,2025-01-20,Marché H8,Tomatoes,177.0,92.67,Calgary
54d2f9b7-7371-4530-ad1d-16c444ab28e8,2024-06-13,Marché H8,Cereal,155.0,152.81,Halifax
d035efaa-7e0e-49f5-95c6-b174da3f3f5f,2023-11-12,Supermarché J0,Peanut Butter,251.0,34.04,Calgary
1f30762a-f893-4d0d-9eeb-4c7d4c311bd3,2024-04-13,Supermarché A1,Apples,298.0,87.04,Montreal
9c1a81e3-1dfd-4602-8169-60e16baa8f50,2023-08-24,Centre E5,Frozen Pizza,226.0,96.53,Vancouver
93cf3dd0-fa74-470d-b968-6c5ee67658ee,2024-12-21,Centre E5,Milk,181.0,38.49,Edmonton
3b6dd5e2-e009-4d4f-b244-aebcb4f87a10,2023-08-07,Épicerie B2,Ground Beef,327.0,88.38,Victoria
21e631ff-d77d-441b-a8c3-427483464486,2023-10-19,Centre E5,Apples,189.0,79.41,Quebec City
38668e82-72d6-411a-946f-214f52525fa3,2023-09-13,Épicerie B2,Chicken Breast,175.0,58.29,Quebec City
db91fdc9-42fe-4d16-a522-6e1d7ee15b6c,2023-12-06,Centre E5,Milk,262.0,174.74,Edmonton
05cd6060-118d-4b1c-8f16-4c04d604c8c6,2025-01-28,Supermarché A1,Orange Juice,248.0,50.46,Quebec City
c8647da4-a597-44cf-ad27-0a05307a86b9,2024-12-08,Centre E5,Cheese,187.0,77.36,Montreal
c0d0e218-f13e-40a3-8402-d090d87e65d9,2024-04-03,Épicerie B2,Ground Beef,162.0,152.0,Vancouver
3bdfd91c-862a-499b-96ec-70297c5c1bb2,2024-03-30,Boutique G7,Chicken Breast,168.0,81.55,Calgary
5b3ea3e3-3e98-422b-8684-2d84561e0d56,2023-08-31,Supermarché A1,Apples,179.0,25.33,Quebec City
e5e33256-7707-4ff8-a999-89deb7b0686e,2023-06-11,Magasin F6,Yogurt,144.0,17.55,Toronto
6e8e1d9e-b31f-4019-be70-964a372b9bfa,2023-12-20,Marché C3,Ground Beef,265.0,98.43,Edmonton
25b29614-a804-451a-bf8e-3eedcb4f98cb,2023-04-12,Centre E5,Potatoes,266.0,113.62,Toronto
90feb5a0-12d0-49af-a783-a51a4716f7cc,2023-11-19,Magasin F6,Cheese,292.0,63.08,Edmonton
43d268e1-ea9b-4fc3-9a8a-b3d4b646038d,2025-01-22,Boutique G7,Apples,133.0,186.68,Vancouver
ae6cacb8-acad-4e26-876a-b4f331d9c916,2024-12-07,Épicerie B2,Apples,239.0,179.38,Vancouver
877b7e20-b229-4a50-b720-e87bd3eb0e31,2023-11-20,Supermarché J0,Bananas,182.0,28.95,Ottawa
6c65551b-bcf6-4c39-9300-4309eff345d7,2024-10-29,Marché H8,Bananas,264.0,19.5,Montreal
60ebc070-4e20-4743-927f-627ecf61955d,2024-07-14,Supermarché A1,Tea,155.0,73.9,Vancouver
8d328bbc-40ad-4590-a353-c636eac67f5d,2023-07-08,Boutique G7,Coffee,165.0,123.04,Toronto
70a7d8d0-6a98-4660-a095-bec0b1a6f0ec,2024-11-08,Supermarché J0,Potatoes,239.0,28.71,Montreal
1614403d-1453-45eb-a252-26891b1c0f81,2024-08-19,Épicerie B2,Tomatoes,131.0,108.79,Calgary
4ce1b014-3042-4482-8f8e-495e21778079,2024-12-15,Marché C3,Cheese,347.0,99.13,Victoria
d0e18836-97d0-47d0-9c5d-cc9ad2c8f509,2024-11-04,Alimentation D4,Frozen Pizza,258.0,66.79,Victoria
4445013c-7341-4f8f-a220-f6ad72bdb86e,2024-04-05,Supermarché A1,Ground Beef,286.0,15.21,Winnipeg
547f8b6c-a391-4103-9e4d-9f658c187321,2024-06-21,Épicerie B2,Rice,121.0,107.88,Victoria
d1031c27-caa8-4950-9d42-738d9012b5d0,2023-05-31,Épicerie B2,Pasta,141.0,176.44,Halifax
b0b5debb-bdd4-4859-b450-6b23179bfa2d,2024-03-25,Centre E5,Potatoes,320.0,178.13,Victoria
bc8bb1f8-fd88-4881-9191-d0c35b839bf6,2023-05-17,Centre E5,Ground Beef,220.0,156.86,Victoria
62715864-fe92-4e60-b438-457525b6837f,2024-01-01,Marché C3,Bananas,216.0,170.24,Toronto
069d8e16-7c3c-4616-bd7f-e11a7ee8c559,2025-01-09,Marché C3,Frozen Pizza,329.0,70.57,Calgary
6d5a73e4-c520-4f1c-9f5f-48f8cab6e924,2023-02-11,Épicerie B2,Bananas,321.0,41.46,Victoria
96727f94-5884-423e-8978-0592b82d4858,2024-10-14,Magasin F6,Milk,239.0,123.9,Winnipeg
4d64ebad-400a-4bab-900b-75032bed8383,2024-06-05,Magasin F6,Peanut Butter,302.0,25.57,Winnipeg
ea705a74-beda-4d04-9845-3a4618765ffb,2024-09-12,Épicerie B2,Eggs,234.0,112.74,Edmonton
95c606c9-fa9e-493c-8632-d97c6be8c302,2024-10-04,Marché C3,Apples,130.0,124.54,Ottawa
bb85725b-a0a3-498f-bbc2-6c0071345dca,2024-06-13,Épicerie B2,Milk,239.0,109.32,Toronto
836837d2-8eda-4e00-951e-b5fbbaac3b45,2023-09-24,Marché H8,Ice Cream,256.0,19.95,Victoria
898f0fb7-8e71-4f50-90c6-059e7b8e9c6d,2024-01-22,Supermarché J0,Ice Cream,230.0,109.14,Montreal
e5231723-43fd-4762-a950-6f3107d216b4,2023-02-19,Épicerie I9,Orange Juice,135.0,122.01,Winnipeg
f146d825-89fc-4967-87ca-e0c60f98349b,2024-02-18,Supermarché A1,Tea,377.0,136.76,Toronto
18ce301b-1739-4267-9e75-68ade380063f,2023-05-30,Supermarché A1,Peanut Butter,176.0,84.51,Quebec City
87da661e-e54a-435b-ae24-ecb73adcad98,2024-10-04,Supermarché A1,Rice,268.0,90.06,Calgary
f9b668cb-a339-4d6e-aec4-6efe63d0903d,2023-12-30,Marché H8,Tea,173.0,118.87,Halifax
0b6d1661-c48f-4134-922c-9085ac02a0b9,2023-08-19,Marché H8,Coffee,163.0,117.6,Edmonton
8b04eea2-67b9-4ec4-9eca-10bbbb2faf6b,2023-12-22,Centre E5,Bread,203.0,142.92,Halifax
e1f92915-1286-4f09-83eb-e7220456e1f7,2024-05-27,Magasin F6,Eggs,327.0,151.81,Ottawa
e60e2dce-3be2-49fa-a4e0-2cd4c17662af,2024-04-22,Centre E5,Bananas,324.0,61.65,Montreal
8b66f1ab-63e9-4c4f-945e-b999eb974c1a,2024-03-26,Supermarché A1,Rice,233.0,15.48,Ottawa
101f99a6-6fa8-42d8-8e2c-81be6d1a2dc2,2023-07-19,Épicerie I9,Orange Juice,315.0,55.94,Quebec City
92666fdc-12cd-4466-adfa-ba29c343c193,2024-05-25,Alimentation D4,Potatoes,134.0,61.32,Calgary
f3774f1c-6850-41cb-8227-7f0d8e6a92c3,2023-04-19,Centre E5,Apples,223.0,141.91,Victoria
141476ee-1f73-44f8-86fc-5e24dc72dd77,2024-12-03,Épicerie I9,Chicken Breast,191.0,186.13,Edmonton
a5234210-d127-4eeb-9013-8d758a9645cf,2023-07-28,Marché H8,Bread,326.0,169.03,Edmonton
2cac697e-5b3d-4771-aa53-120e2d988776,2023-12-19,Supermarché A1,Bread,366.0,138.66,Toronto
2d3f8acc-fbdc-4c17-878d-3748be275d6a,2024-09-29,Boutique G7,Orange Juice,150.0,97.46,Victoria
73ce51b1-2fe1-4a5a-b924-cc8e817ca343,2023-02-28,Boutique G7,Peanut Butter,135.0,171.84,Winnipeg
ac56873e-36f9-45d0-9be8-d125b11cc4ae,2023-03-29,Alimentation D4,Chicken Breast,178.0,36.36,Toronto
e594b597-8cdb-40c9-a28b-360b1c68d9cc,2023-10-15,Épicerie B2,Bananas,182.0,25.31,Calgary
9b9387a7-e9d6-4a46-9ccd-2b5e1c4535cb,2024-07-06,Alimentation D4,Ice Cream,353.0,175.08,Winnipeg
369e10c3-f29e-4799-a19f-d3de896b60a0,2023-12-10,Boutique G7,Tea,245.0,101.61,Winnipeg
a0857edd-1222-4e7d-a106-370454c5c37f,2024-02-08,Centre E5,Peanut Butter,173.0,22.4,Quebec City
73983617-8372-49a9-8f86-3f4bada6f9fd,2023-05-23,Centre E5,Ice Cream,214.0,43.95,Montreal
a6144b67-102e-4d82-9bf0-76314336f28d,2024-10-05,Centre E5,Cheese,257.0,121.75,Halifax
928c8f30-caad-4636-99f6-817bcdc3efbe,2024-01-22,Centre E5,Potatoes,237.0,141.45,Quebec City
dedc7f4c-bb6e-4c89-a8e4-7212e49803a3,2024-06-28,Supermarché A1,Orange Juice,179.0,167.35,Ottawa
86210a0c-34ec-4857-a647-df0867f80d81,2023-08-09,Marché C3,Cheese,168.0,16.74,Vancouver
d67a6fbe-5ec9-450f-bab3-ffaa9166133f,2023-03-11,Marché C3,Ice Cream,242.0,44.14,Winnipeg
01365402-474d-4e31-bddd-a49c59de5c6b,2023-12-31,Épicerie B2,Cereal,371.0,170.3,Calgary
d8f95429-87f7-481c-bf70-74911fc5facc,2024-10-03,Centre E5,Yogurt,220.0,102.42,Winnipeg
2fbce0ca-f1a2-42dc-9b97-a485bc2d7ab8,2025-01-09,Épicerie B2,Chicken Breast,372.0,147.38,Winnipeg
65165e9f-fa12-4339-9c53-4a28d1607023,2024-01-26,Épicerie B2,Apples,261.0,110.66,Edmonton
97457d6c-57b4-437d-9afd-3950be64d722,2023-10-22,Centre E5,Frozen Pizza,285.0,48.94,Quebec City
28764726-c065-4daf-b9ca-0e506084fa43,2024-03-10,Épicerie I9,Bread,158.0,55.24,Montreal
f1ca9aff-3911-4e11-a2f5-9e30ec7caee2,2023-05-08,Marché H8,Tomatoes,353.0,113.68,Ottawa
ffa6cbae-eedf-4e0a-beeb-b42d98352fc0,2024-05-10,Épicerie I9,Bananas,342.0,120.1,Vancouver
ce64d9c4-5722-45b5-80ab-11c147a54120,2023-07-23,Supermarché A1,Orange Juice,135.0,71.22,Montreal
32ad4e83-e111-4f0b-889f-6090c554c0b1,2024-03-12,Supermarché A1,Pasta,275.0,136.41,Montreal
8fbbf1ec-bd61-4995-ad7c-636af8ed036e,2024-09-30,Supermarché J0,Frozen Pizza,240.0,133.98,Edmonton
addacf65-72c7-4135-9049-c78aae0cdb5c,2024-07-25,Alimentation D4,Apples,122.0,119.14,Winnipeg
5cc61b10-ebdf-4d81-80a8-0187b083538c,2024-03-08,Supermarché A1,Apples,413.0,155.29,Ottawa
d55f7a65-a3eb-4dfe-b878-b0b8f23b14b4,2024-12-10,Marché H8,Ground Beef,216.0,157.44,Victoria
7d06247b-02a5-4420-828f-7765502492ae,2024-01-01,Marché H8,Cereal,234.0,51.43,Victoria
0dca794f-2b17-4595-901d-ff63237f7fab,2024-07-19,Supermarché A1,Tomatoes,266.0,106.37,Quebec City
f5211df1-4880-4a90-a991-8059293f0fcf,2023-09-16,Supermarché A1,Peanut Butter,333.0,148.57,Toronto
69e0670a-0c92-410b-b9e8-8523b0b747fd,2024-12-20,Magasin F6,Orange Juice,351.0,106.39,Victoria
ff987950-1178-49da-bcd5-79b160788b30,2023-06-22,Marché H8,Bread,230.0,15.08,Ottawa
50131551-d371-4c82-a56a-be62b4d42985,2024-12-27,Boutique G7,Ground Beef,215.0,162.2,Calgary
6954da8b-db4b-4287-aacb-89545a913394,2024-04-28,Centre E5,Bread,131.0,68.32,Ottawa
bf1f433a-a3a1-4f3b-9748-58c643d9a928,2024-10-06,Épicerie B2,Yogurt,214.0,16.7,Quebec City
7b0711c5-0ddb-43f5-bb64-1a96be106517,2024-04-17,Magasin F6,Coffee,166.0,66.34,Quebec City
423be825-122c-43e9-9990-65de84659148,2024-06-04,Supermarché J0,Yogurt,319.0,89.79,Quebec City
aad1de36-3c33-47b7-b9ef-a8d7f88d7ac2,2024-01-03,Boutique G7,Apples,373.0,39.62,Toronto
12227ba9-628b-467f-9402-e28e262f543c,2025-01-14,Alimentation D4,Rice,274.0,127.12,Halifax
bbb16da9-59af-42c9-96d4-665ae6aa2f4c,2023-11-17,Supermarché A1,Chicken Breast,242.0,56.73,Montreal
8f986d15-5766-42fd-8e4a-c3e3254bd7aa,2024-07-16,Marché H8,Ice Cream,360.0,163.58,Victoria
5a9a5153-b8c5-4f0e-91d8-cd390c982212,2024-03-05,Marché H8,Rice,311.0,30.93,Ottawa
b0c21855-5136-492a-ac06-aafec7a71329,2023-07-07,Centre E5,Bread,210.0,35.6,Quebec City
1a709805-a103-43b9-b1ff-9ef9da87859f,2024-08-09,Magasin F6,Pasta,133.0,177.77,Quebec City
8982f961-a3a9-4b00-835d-cdadf949055b,2023-06-10,Supermarché A1,Coffee,165.0,24.35,Toronto
85ae5a63-a872-43cb-b3d7-c62bc410898d,2024-09-24,Épicerie I9,Apples,270.0,137.95,Victoria
b00037d7-9bc9-45f1-8d4f-23367c89254a,2023-04-24,Centre E5,Apples,270.0,50.7,Toronto
ddcdc15e-bed6-4be0-a076-2ab2ae42449f,2025-01-16,Boutique G7,Potatoes,274.0,85.62,Vancouver
74044eb5-f325-493e-98a0-1cb3e202ff51,2023-05-06,Marché H8,Cereal,168.0,109.19,Quebec City
1f750f83-fc4f-4b87-8b1a-46a233b824df,2023-11-10,Supermarché A1,Potatoes,120.0,46.03,Ottawa
793c6baa-7d89-4aaa-886b-7e8d6ab4ba3b,2023-03-31,Marché C3,Tomatoes,280.0,148.23,Quebec City
717e4427-5d51-41b0-ac04-b02564b57088,2024-02-11,Épicerie B2,Ice Cream,343.0,49.68,Edmonton
a02ac2af-f835-4f21-9a73-04818bfe071c,2024-10-13,Marché C3,Chicken Breast,347.0,172.91,Victoria
a46bd185-11d1-43fc-9c44-a7cd201dd4b8,2023-05-14,Magasin F6,Ground Beef,159.0,104.04,Victoria
aa6052bf-862d-4007-b71f-343737ee217a,2023-07-26,Boutique G7,Chicken Breast,376.0,162.73,Edmonton
03bf35f9-c73a-474a-9fba-eec486d111f8,2024-03-23,Supermarché A1,Eggs,320.0,91.01,Winnipeg
f8ad77c8-f03f-45ec-a7fd-eb47206b66ca,2023-05-20,Boutique G7,Cereal,260.0,71.59,Victoria
5c8e6fcd-8523-464d-826b-6693c0a589b1,2024-05-12,Épicerie B2,Bread,370.0,124.9,Ottawa
1b58c40a-0d5a-41c4-be8a-6d282c824527,2024-11-19,Boutique G7,Milk,187.0,146.83,Quebec City
9f0f9cf3-4d05-4dcb-804f-7eadf40ac7e7,2024-09-21,Épicerie B2,Cheese,297.0,126.81,Winnipeg
fe77b120-a5f9-4a90-8a28-2b926eb5bf55,2024-03-23,Épicerie B2,Coffee,238.0,127.79,Toronto
1826d89f-d5c3-4700-8a38-5bf72adc0255,2024-01-05,Marché H8,Coffee,318.0,145.92,Halifax
5bae0a1f-76bf-4dd3-9a0f-370e071422fd,2023-10-30,Magasin F6,Tomatoes,173.0,51.58,Edmonton
784a27a0-159d-4103-abe0-f6ef17a02f82,2024-06-01,Centre E5,Coffee,264.0,95.74,Victoria
defeef30-7ec4-4f2c-ae9e-adfac36326c4,2024-02-22,Supermarché J0,Ground Beef,260.0,177.84,Vancouver
e72604a0-5545-432a-8d60-a8c9b13a7c0b,2024-02-09,Centre E5,Chicken Breast,363.0,87.5,Edmonton
604e8e8a-417d-4831-bc05-9eca282e08e1,2023-03-28,Magasin F6,Orange Juice,137.0,110.88,Montreal
fb660d46-7b5b-47fa-a7c6-b7a4ac895792,2023-10-01,Marché H8,Cereal,141.0,54.48,Quebec City
fd792480-28fb-4139-a639-13fbabe13051,2023-08-11,Alimentation D4,Peanut Butter,297.0,167.04,Quebec City
7e4048d5-09cb-4e19-a17b-ce4bccd25612,2023-10-02,Alimentation D4,Cheese,291.0,85.51,Toronto
9985c710-2225-4996-a7f9-aefcaa977c2d,2024-12-31,Supermarché A1,Potatoes,275.0,30.23,Calgary
5a7fd93d-2c6e-41f9-a236-ecbfb69d7475,2023-06-13,Épicerie B2,Rice,143.0,66.89,Winnipeg
6bda0465-1746-4f45-98f2-7477bcfb82b8,2024-02-24,Supermarché A1,Tomatoes,368.0,82.4,Ottawa
2dff4961-cab2-4666-8a4d-947e69367b2b,2024-05-05,Magasin F6,Apples,230.0,136.83,Quebec City
3005ec13-1dd1-4a1c-9797-ba56e5a4334e,2023-06-13,Magasin F6,Cereal,313.0,103.02,Vancouver
feaf751f-5033-40e1-bade-6209318e4374,2024-11-10,Magasin F6,Pasta,125.0,96.44,Ottawa
375da03c-441b-4f68-857c-4cc37757ae67,2024-08-18,Marché C3,Tea,217.0,129.49,Victoria
0a104cbf-548d-4bc8-a83a-cb9243e5deb3,2023-07-20,Magasin F6,Orange Juice,322.0,82.11,Montreal
de5e7ff7-c195-4490-a76b-120c5f7cef1f,2024-09-28,Épicerie B2,Orange Juice,126.0,71.53,Halifax
5ebc55e1-bac5-4590-b779-c4e27bd531a2,2023-12-18,Boutique G7,Cheese,198.0,55.99,Calgary
136e5c35-71db-488e-85aa-4b3511e62de0,2023-12-25,Épicerie I9,Yogurt,292.0,170.47,Toronto
cf543268-9eb7-4150-a9e5-8a501874de61,2024-03-20,Supermarché A1,Tea,254.0,166.06,Edmonton
788eca08-f894-414a-a938-7e034f80c931,2024-05-08,Supermarché A1,Milk,268.0,160.8,Toronto
6c54abc8-9432-48c4-adb0-ffecc030af5e,2023-05-15,Boutique G7,Ice Cream,152.0,140.32,Winnipeg
